year,provid,province,provchn,prov_governor,prov_secretary,citychn,pref_code,UPref_code,cityid,citychn2,cityname,position,leadername,leadereng,missingtype,link,starty,startm,endy,endm,promotion,promotion_weak,promotion_inprov,newposition,newplace,newtype,birthyear,birthmonth,age,year_joinccp,partyyear,jiguan,ethnic,minority,gender,male,edu_doc,edu_mba,edu_visit,edu_visitdetail,edu_recent,edu_recentcode,edu_recentdetail,edu_high,edu_highcode,edu_highdetail,edu_first,edu_firstcode,edu_firstdetail,zhongqingban,zhongqingban_detail,mishu,mishu_detail,expsec_provcore,expsec_provlowcore,expsec_provnocore,expsec_citycore,expsec_citylowcore,expsec_citynocore,expsec_detail,cenwork,exp_cenwork,strictcenwork,provwork,exp_provwork,strictprovwork,cyl_cityabove,expcyl_cityabove,cyl_city,cyl_prov,cyl_cen,gov_birthtown,gov_birthtown_record,gov_birthcity,gov_birthcity_record,gov_birthprov,gov_birthprov_record,gov_school,gov_school_record,gov_work1,gov_work1_record,gov_strictwork1,gov_work2,gov_work2_record,gov_strictwork2,sec_birthtown,sec_birthtown_record,sec_birthcity,sec_birthcity_record,sec_birthprov,sec_birthprov_record,sec_school,sec_school_record,sec_work1,sec_work1_record,sec_strictwork1,sec_work2,sec_work2_record,sec_strictwork2,tenure,stricttenure,LastWork,LastWorkLoc,CentDtl,CentParty,CentGovern,CentPeri,MiCentDtl,MiCentParty,MiCentGovern,MiCentPeri,MiProvDtl,MiProvPartyCore,MiProvPartyPeri1,MiProvPartyPeri2,MiProvGovernCore,MiProvGovernPeri,MiProvPeri,MiPrefDtl,MiPrefPartyCore,MiPrefPartyPeri1,MiPrefPartyPeri2,MiPrefGovernCore,MiPrefGovernPeri,MiPrefPeri,SOEDtl,SOECM,SOECNoM,SOEProv,SOEPref,Cent1stDtl,Center,TProv1stDtl,ThisProv,TPref1stDtl,Local,OPrefTProv1stDtl,OtherPrefThisProv,OProv1stDtl,OtherProv,edu_years,school_names,major_names
2017.0,210000,Liaoning,辽宁省,陈求发,李希,辽阳市,211000,211000.0,211000,辽阳市,Liaoyang,0,裴伟东,Pei Wei Dong ,0,,,,,,1.0,0.0,1.0,辽宁省阜新市书记,辽宁省阜新市,市委书记,1964,10,53.0,1989,28.0,内蒙古宁城,汉族,0.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,研究生学历，硕士学位,硕士,4.0,研究生学历，硕士学位,本科,3.0,1982.09——1989.04，大连理工大学机械制造及自动化专业学习,0.0,,1.0,1998.05——2001.03，辽宁省政府办公厅正处级秘书,1.0,0.0,0.0,0.0,0.0,0.0,1998.05——2001.03，辽宁省政府办公厅正处级秘书,0.0,,0.0,1.0,2008.07——2009.12，辽宁省发展和改革委员会副主任、党组成员,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,3,3,2009.12——2014.09，辽宁省葫芦岛市委常委、葫芦岛市人民政府常务副市长；,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1997.11——1998.05，辽宁省政府办公厅副处级秘书；1998.05——2001.03，辽宁省政府办公厅正处级秘书；,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1989.04——1997.11，辽宁省经委技改处科员、副主任科员、主任科员、副处长,1.0,0,0.0,2009.12——2014.09，辽宁省葫芦岛市委常委、葫芦岛市人民政府常务副市长；,0.0,0,0.0,1982——1989,大连理工大学,机械制造及自动化专业
2018.0,210000,Liaoning,辽宁省,唐一军,陈求发,辽阳市,211000,211000.0,211000,辽阳市,Liaoyang,0,王一兵,Wang Yi Bing,0,https://baike.baidu.com/item/%E7%8E%8B%E4%B8%80%E5%85%B5/71684,2018.0,8.0,6666.0,66.0,0.0,,,2018.09－ 辽宁省辽阳市委副书记，市长,辽宁省辽阳市,市委副书记、市长,1964,1,54.0,1986,32.0,missing,汉族,0.0,男,1.0,1.0,0.0,0.0,,博士,5.0,2006.08－2010.12武汉理工大学产业经济学专业同等学历攻读博士学位，获经济学博士学位,博士,5.0,2006.08－2010.12武汉理工大学产业经济学专业同等学历攻读博士学位，获经济学博士学位,专科,2.0,1982.07－1985.08 沈阳医学专科学校临床医学专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,1997.06－2002.10 共青团辽宁省沈阳市委副书记、沈阳市青联副主席,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,"2017.04－2018.08辽宁省沈阳市浑南区委书记，沈阳高新区党工委书记，辽宁省沈抚新区党工委委员、管理委员会副主任；
",4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,"1997.06－2002.10共青团辽宁省沈阳市委副书记、沈阳市青联副主席（1994.09－1996.08大连理工大学研究生院社科系思想政治教育专业在职研究生学习，2000.10获法学硕士学位）；
",1.0,0,0.0,1982——1985,沈阳医学专科学校,临床医学专业
2019.0,210000,Liaoning,辽宁省,唐一军,陈求发,辽阳市,211000,211000.0,211000,辽阳市,Liaoyang,0,王一兵,Wang Yi Bing,0,https://baike.baidu.com/item/%E7%8E%8B%E4%B8%80%E5%85%B5/71684,2018.0,8.0,6666.0,66.0,0.0,,,2018.09－ 辽宁省辽阳市委副书记，市长,辽宁省辽阳市,市委副书记、市长,1964,1,55.0,1986,33.0,missing,汉族,0.0,男,1.0,1.0,0.0,0.0,,博士,5.0,2006.08－2010.12武汉理工大学产业经济学专业同等学历攻读博士学位，获经济学博士学位,博士,5.0,2006.08－2010.12武汉理工大学产业经济学专业同等学历攻读博士学位，获经济学博士学位,专科,2.0,1982.07－1985.08 沈阳医学专科学校临床医学专业学习,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,1997.06－2002.10 共青团辽宁省沈阳市委副书记、沈阳市青联副主席,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,"2017.04－2018.08辽宁省沈阳市浑南区委书记，沈阳高新区党工委书记，辽宁省沈抚新区党工委委员、管理委员会副主任；
",4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,"1997.06－2002.10共青团辽宁省沈阳市委副书记、沈阳市青联副主席（1994.09－1996.08大连理工大学研究生院社科系思想政治教育专业在职研究生学习，2000.10获法学硕士学位）；
",1.0,0,0.0,1982——1985,沈阳医学专科学校,临床医学专业
1990.0,210000,Liaoning,辽宁省,李长春,全树仁,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,周守忠,Zhou Shou Zhong ,0,,,,,,0.0,,,1987年3月，当选为盘锦市人民政府市长,辽宁省盘锦市,市长,1931,3,59.0,1947,43.0,山西省榆社县,汉族,0.0,男,1.0,0.0,0.0,0.0,,中专,1.0,中专文化程度,中专,1.0,中专文化程度,,,missing,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing
1991.0,210000,Liaoning,辽宁省,岳歧峰,全树仁,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,周守忠,Zhou Shou Zhong ,0,,,,,,0.0,,,1987年3月，当选为盘锦市人民政府市长,辽宁省盘锦市,市长,1931,3,60.0,1947,44.0,山西省榆社县,汉族,0.0,男,1.0,0.0,0.0,0.0,,中专,1.0,中专文化程度,中专,1.0,中专文化程度,,,missing,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing
1992.0,210000,Liaoning,辽宁省,岳歧峰,全树仁,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,周守忠,Zhou Shou Zhong ,0,,,,,,0.0,,,被任免，无新的任职信息,,,1931,3,61.0,1947,45.0,山西省榆社县,汉族,0.0,男,1.0,0.0,0.0,0.0,,中专,1.0,中专文化程度,中专,1.0,中专文化程度,,,missing,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing
1993.0,210000,Liaoning,辽宁省,岳歧峰,全树仁,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,巴殿璞,Ba Dian Pu,0,,,,,,0.0,,,1993年3月任盘锦市市长。,辽宁省盘锦市,市长,1943,2,50.0,1970,23.0,辽宁省瓦房店市,汉族,0.0,男,1.0,0.0,0.0,0.0,,missing,,,missing,,,,,missing,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,辽宁省大连市瓦房店市#辽宁省沈阳市新民市#全树仁,0.0,,0.0,,0.0,0.0,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing
1994.0,210000,Liaoning,辽宁省,闻世震,顾金池,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,巴殿璞,Ba Dian Pu,0,,,,,,0.0,,,1993年3月任盘锦市市长。,辽宁省盘锦市,市长,1943,2,51.0,1970,24.0,辽宁省瓦房店市,汉族,0.0,男,1.0,0.0,0.0,0.0,,missing,,,missing,,,,,missing,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,1.0,辽宁省大连市瓦房店市#辽宁省鞍山市海城市#闻世震,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing
1995.0,210000,Liaoning,辽宁省,闻世震,顾金池,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,巴殿璞,Ba Dian Pu,0,,,,,,0.0,,,1993年3月任盘锦市市长。,辽宁省盘锦市,市长,1943,2,52.0,1970,25.0,辽宁省瓦房店市,汉族,0.0,男,1.0,0.0,0.0,0.0,,missing,,,missing,,,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,辽宁省大连市瓦房店市#辽宁省鞍山市海城市#闻世震,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,3,3,1988年5月到盘锦工作，先后担任盘锦市委副书记，市委副书记、第一副市长。1993年3月任盘锦市市长。,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1988年5月任盘锦市委副书记,1.0,瓦房店市委办公室主任,0.0,0,0.0,missing,missing,missing
1996.0,210000,Liaoning,辽宁省,闻世震,顾金池,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,巴殿璞,Ba Dian Pu,0,,,,,,0.0,,,1993年3月任盘锦市市长。,辽宁省盘锦市,市长,1943,2,53.0,1970,26.0,辽宁省瓦房店市,汉族,0.0,男,1.0,0.0,0.0,0.0,,missing,,,missing,,,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,辽宁省大连市瓦房店市#辽宁省鞍山市海城市#闻世震,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,4,4,1988年5月到盘锦工作，先后担任盘锦市委副书记，市委副书记、第一副市长。1993年3月任盘锦市市长。,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1988年5月任盘锦市委副书记,1.0,瓦房店市委办公室主任,0.0,0,0.0,missing,missing,missing
1997.0,210000,Liaoning,辽宁省,闻世震,顾金池,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,巴殿璞,Ba Dian Pu,0,,,,,,1.0,0.0,1.0,1998年3月任盘锦市市委书记、市人大常委会主任。,辽宁省盘锦市,市委书记,1943,2,54.0,1970,27.0,辽宁省瓦房店市,汉族,0.0,男,1.0,0.0,0.0,0.0,,missing,,,missing,,,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,辽宁省大连市瓦房店市#辽宁省鞍山市海城市#闻世震,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,5,5,1988年5月到盘锦工作，先后担任盘锦市委副书记，市委副书记、第一副市长。1993年3月任盘锦市市长。,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1988年5月任盘锦市委副书记,1.0,瓦房店市委办公室主任,0.0,0,0.0,missing,missing,missing
1998.0,210000,Liaoning,辽宁省,张国光,闻世震,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,程亚军,Cheng Ya Jun ,0,,,,,,0.0,,,市长,辽宁省盘锦市,市常委、市长,1951,12,47.0,1972,26.0,辽宁盘锦市大洼县,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,,本科,3.0,,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,辽宁省盘锦市大洼区#辽宁省葫芦岛市绥中县#张国光,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,辽宁省盘锦市大洼区#辽宁省鞍山市海城市#闻世震,0.0,,0.0,,0.0,0.0,,0.0,1,1,辽宁盘锦市委常委、副市长,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,辽宁盘锦市大洼县委常委、县纪委书记,1.0,0,0.0,0,0.0,missing,missing,missing
1999.0,210000,Liaoning,辽宁省,张国光,闻世震,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,程亚军,Cheng Ya Jun ,0,,,,,,0.0,,,市长,辽宁省盘锦市,市常委、市长,1951,12,48.0,1972,27.0,辽宁盘锦市大洼县,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,,本科,3.0,,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,辽宁省盘锦市大洼区#辽宁省葫芦岛市绥中县#张国光,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,辽宁省盘锦市大洼区#辽宁省鞍山市海城市#闻世震,0.0,,0.0,,0.0,0.0,,0.0,2,2,辽宁盘锦市委常委、副市长,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,辽宁盘锦市大洼县委常委、县纪委书记,1.0,0,0.0,0,0.0,missing,missing,missing
2000.0,210000,Liaoning,辽宁省,张国光,闻世震,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,程亚军,Cheng Ya Jun ,0,,,,,,0.0,,,盘锦市委副书记、市长、市政府党组书记,辽宁省盘锦市,市长,1951,12,49.0,1972,28.0,辽宁盘锦市大洼县,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,,本科,3.0,,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,辽宁省盘锦市大洼区#辽宁省葫芦岛市绥中县#张国光,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,辽宁省盘锦市大洼区#辽宁省鞍山市海城市#闻世震,0.0,,0.0,,0.0,0.0,,0.0,3,3,辽宁盘锦市委常委、副市长,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,辽宁盘锦市大洼县委常委、县纪委书记,1.0,0,0.0,0,0.0,missing,missing,missing
2001.0,210000,Liaoning,辽宁省,薄熙来,闻世震,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,程亚军,Cheng Ya Jun ,0,,,,,,0.0,,,盘锦市委副书记、市长、市政府党组书记,辽宁省盘锦市,市长,1951,12,50.0,1972,29.0,辽宁盘锦市大洼县,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,,本科,3.0,,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,辽宁省盘锦市大洼区#辽宁省鞍山市海城市#闻世震,0.0,,0.0,,0.0,0.0,,0.0,4,4,辽宁盘锦市委常委、副市长,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,辽宁盘锦市大洼县委常委、县纪委书记,1.0,0,0.0,0,0.0,missing,missing,missing
2002.0,210000,Liaoning,辽宁省,薄熙来,闻世震,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,程亚军,Cheng Ya Jun ,0,,,,,,0.0,,,盘锦市委副书记、市长、市政府党组书记,辽宁省盘锦市,市长,1951,12,51.0,1972,30.0,辽宁盘锦市大洼县,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,,本科,3.0,,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,辽宁省盘锦市大洼区#辽宁省鞍山市海城市#闻世震,0.0,,0.0,,0.0,0.0,,0.0,5,5,辽宁盘锦市委常委、副市长,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,辽宁盘锦市大洼县委常委、县纪委书记,1.0,0,0.0,0,0.0,missing,missing,missing
2003.0,210000,Liaoning,辽宁省,薄熙来,闻世震,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,程亚军,Cheng Ya Jun ,0,,,,,,1.0,0.0,1.0,盘锦市委书记,辽宁省盘锦市,市委书记,1951,12,52.0,1972,31.0,辽宁盘锦市大洼县,汉族,0.0,男,1.0,0.0,0.0,0.0,,本科,3.0,,本科,3.0,,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,辽宁省盘锦市大洼区#辽宁省鞍山市海城市#闻世震,0.0,,0.0,,0.0,0.0,,0.0,6,6,辽宁盘锦市委常委、副市长,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,辽宁盘锦市大洼县委常委、县纪委书记,1.0,0,0.0,0,0.0,missing,missing,missing
2004.0,210000,Liaoning,辽宁省,张文岳,闻世震,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,陈海波,Chen Hai Bo ,0,,,,,,0.0,,,辽宁省盘锦市委副书记、市长,辽宁省盘锦市,市长,1962,9,42.0,1982,22.0,吉林镇赉,汉族,0.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,1993.09--1996.03东北大学工商管理学院管理工程专业在职研究生学习，获工学硕士学位,硕士,4.0,1993.09--1996.03东北大学工商管理学院管理工程专业在职研究生学习，获工学硕士学位,本科,3.0,1979.09--1983.08，东北工学院采矿系选矿,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,2000.01--2004.03，辽宁省劳动和社会保障厅厅长,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1.0,1994.10--1997.11辽宁省建材局副局长、党组副书记#1995年02月——辽宁省人大第八届三次会议上当选为辽宁省省长#闻世震,1.0,1,1,2000.01--2004.03辽宁省劳动和社会保障厅厅长、党组书记,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1983.08--1984.07冶金部鞍山黑色冶金矿山设计研究院工作人员；1984.07--1986.03冶金部鞍山黑色冶金矿山设计研究院团委书记；1986.03--1986.09冶金部鞍山黑色冶金矿山设计研究院党委宣传部副部长；1990.01--1990.11辽宁省鞍山市热电厂党委副书记；,0.0,1.0,0.0,1.0,0,0.0,1997.11--1998.08辽宁省建材局局长、党组书记,1.0,0,0.0,0,0.0,0,0.0,1979——1983,东北工学院,采矿系
2005.0,210000,Liaoning,辽宁省,张文岳,李克强,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,陈海波,Chen Hai Bo ,0,,,,,,1.0,0.0,1.0,辽宁省盘锦市委书记,辽宁省盘锦市,市委书记,1962,9,43.0,1982,23.0,吉林镇赉,汉族,0.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,1993.09--1996.03东北大学工商管理学院管理工程专业在职研究生学习，获工学硕士学位,硕士,4.0,1993.09--1996.03东北大学工商管理学院管理工程专业在职研究生学习，获工学硕士学位,本科,3.0,1979.09--1983.08，东北工学院采矿系选矿,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,2000.01--2004.03，辽宁省劳动和社会保障厅厅长,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,2000.01--2004.03辽宁省劳动和社会保障厅厅长、党组书记,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1983.08--1984.07冶金部鞍山黑色冶金矿山设计研究院工作人员；1984.07--1986.03冶金部鞍山黑色冶金矿山设计研究院团委书记；1986.03--1986.09冶金部鞍山黑色冶金矿山设计研究院党委宣传部副部长；1990.01--1990.11辽宁省鞍山市热电厂党委副书记；,0.0,1.0,0.0,1.0,0,0.0,1997.11--1998.08辽宁省建材局局长、党组书记,1.0,0,0.0,0,0.0,0,0.0,1979——1983,东北工学院,采矿系
2006.0,210000,Liaoning,辽宁省,张文岳,李克强,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,陈淑珍,Chen Shu Zhen ,0,,,,,,0.0,,,任盘锦市委副书记、市长,辽宁省盘锦市,市长,1954,8,52.0,1976,30.0,辽宁凌源,汉族,0.0,女,0.0,0.0,0.0,0.0,,本科,3.0,1980年04月-1984年05月，参加辽宁大学中文系函授学习,本科,3.0,1980年04月-1984年05月，参加辽宁大学中文系函授学习,高中,1.0,1960年08月-1970年07月，在凌源县小学、中学读书,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,1983年03月-1984年08月，任共青团朝阳地(市)委副书记,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,2005年01月-2006年02月，任朝阳市委副书记，市长；,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,1976年11月-1978年12月，任凌源县医院党总支副书记；,1.0,0,0.0,1960——1970,missing,missing
2007.0,210000,Liaoning,辽宁省,张文岳,李克强,盘锦市,211100,211100.0,211100,盘锦市,Panjin,0,陈淑珍,Chen Shu Zhen ,0,,,,,,1.0,0.0,1.0,任中共盘锦市委书记,辽宁省盘锦市,市委书记,1954,8,53.0,1976,31.0,辽宁凌源,汉族,0.0,女,0.0,0.0,0.0,0.0,,本科,3.0,1980年04月-1984年05月，参加辽宁大学中文系函授学习,本科,3.0,1980年04月-1984年05月，参加辽宁大学中文系函授学习,高中,1.0,1960年08月-1970年07月，在凌源县小学、中学读书,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,1983年03月-1984年08月，任共青团朝阳地(市)委副书记,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,2005年01月-2006年02月，任朝阳市委副书记，市长；,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,1976年11月-1978年12月，任凌源县医院党总支副书记；,1.0,0,0.0,1960——1970,missing,missing
